Open,High,Low,Close,Volume,RSI,ATR,VolumeChange,SMA_20,EMA_50,target_vol,target_dir
0.24726768704515206,0.2181900111392102,0.11501328178402856,0.06636774729332598,-0.20859600699025088,-1.8314321397797062,-0.15059936395727164,-0.12490568584778551,0.2981099598670683,0.4794312462467693,0.021850267722995455,1
0.08307863584430712,0.054845456555956074,-0.042898346027067005,0.011591442949638618,0.33604781663387484,-1.9941993090149561,0.09126259303986191,-0.02043501060817569,0.28332933806866645,0.4600863177634499,0.01703771627395526,1
0.01209319144780192,0.17028787016785232,0.03595682689202243,0.1450536914426324,0.12736375921016832,-0.9588821321306816,0.4065462836285113,-0.30152424453249654,0.2717511843265851,0.44694072932860707,0.008455653519994085,1
0.15154062280938885,0.1589263903165658,0.1913701902157418,0.18131703621160575,-0.5601817899942251,-0.7221884330260346,0.30661171207130633,-0.44046564030951235,0.26167186873875975,0.43578896387983684,0.008796234413429456,1
0.18013198235798084,0.24605823118427234,0.2278495877778611,0.24478668849246843,-0.537134326287961,-0.3343301860681017,0.33645338869375163,-0.22812625194896585,0.2564381039838805,0.4276619232629729,0.005236429111127585,0
0.24380526870901267,0.216816389599813,0.24626096824170227,0.23330114513147684,-0.20684430580620902,-0.3910925709046744,0.25090988203841397,0.1049109452796045,0.2537336657142616,0.41938537103033136,0.02074185942142174,1
0.23715038329684077,0.2280148974040525,0.2689584707170619,0.2526001429137358,0.22752575756537233,-0.26994322765249673,0.14488276763987643,-0.06880566027523638,0.25373900810768213,0.41222013145980263,0.024361343457314163,1
0.25421599774004816,0.23323000290956122,0.2830955692854393,0.25424261081009836,-0.11320968218210914,-0.25918715496372347,0.025655177475875104,-0.33827249338181103,0.2510618754044379,0.405402838441147,0.032006976930068605,1
0.2499671996462093,0.23641959868748424,0.274535165378457,0.22696591181693643,-0.018335991146273583,-0.4183332046482294,-0.05729272520708106,-0.2213907555866892,0.2445204114599242,0.39774092968857594,0.0316402165050146,1
0.22720913471816323,0.3742706687683631,0.27483116827980497,0.3759494819305547,-0.09068457042392959,0.4676004356152808,0.1947518899130847,-0.27957334535233164,0.2449958844744026,0.39645294477527954,0.025742842174025216,1
0.38037713229990805,0.49687221158983114,0.43239943272533693,0.5211084482283579,0.12209812763428271,1.0707523278232558,0.3631301583652222,-0.1806054645629128,0.25581245035434225,0.40113301229419174,0.009774013532426492,0
0.5218198555840161,0.4795855337423303,0.4514856998042521,0.4233229488270657,-0.23555665614325136,0.5082944445941039,0.4215993012146565,-0.3527044140874549,0.2632621211804438,0.4016432289353009,0.011973325786231294,0
0.41618675380350245,0.3994265683161407,0.3960502764398109,0.4025809256787169,-0.42806804937587256,0.3975545262354964,0.41451735052529304,-0.3440931489068847,0.2676387285908704,0.4012878687938607,0.013727977154996946,1
0.3946493380515862,0.3699519095216137,0.35487035280428614,0.39480266699808664,0.24183577139894646,0.3544284667019684,0.43428448892756877,0.23009039596447423,0.2721020014945726,0.40062935623668383,0.01404254679194146,1
0.3938864323165051,0.35654163822173424,0.3584815882007311,0.3558175182865696,0.028836843929666525,0.13613527351446342,0.4120666507317306,-0.30682611825945494,0.2736370492042375,0.3984074010627245,0.010485724598137998,1
0.35372237961729175,0.40600365450054354,0.4039476338477739,0.4230883105561565,-0.38756998136367427,0.46376330499171753,0.402825212508714,-0.38192024147334297,0.278823919616865,0.39901493916667957,0.03222435819146974,0
0.4160693836904126,0.4565017073641524,0.4685591471540005,0.4901479283819261,-0.096538961482385,0.7563077462366533,0.36308311539644644,-0.06847416531092913,0.28904629262852227,0.40233240130094555,0.030275324432342845,0
0.48574028282031595,0.4720422561361481,0.5089457830139127,0.4757528704616639,-0.2685134197514744,0.6662939167627369,0.2683694257245215,-0.31812413155100056,0.29648290427070667,0.40493293866377245,0.030505824463815032,0
0.47838117672960684,0.5598725486340566,0.5256285065338825,0.5472119558669752,-0.09506260861206212,0.9675352765395133,0.3512900195264646,-0.17192231000050442,0.3087365739809237,0.41034459170035315,0.029446995940929827,0
0.546361946231022,0.5240885434467047,0.3821618203085658,0.3396626733344905,0.07436244821118161,-0.12948471965540836,0.6801078811749216,-0.1956390276464506,0.3129404440040677,0.4070830792923638,0.013966438490297009,0
0.34195015727441924,0.34407427662262746,0.3229612400389791,0.3662706532555618,-0.28086279162177274,-0.007905151470783524,0.694048038151467,-0.3575740999270048,0.3281146221178238,0.40503416892140004,0.02504007802385093,0
0.36534202081314837,0.34962696708273433,0.3422251088587026,0.2968646527207035,-0.1163308363029124,-0.30987100593268585,0.6749684518795654,-0.17416698991944204,0.3425485819431216,0.40023620640162055,0.05865174648779046,1
0.30237295514065315,0.3211767040125038,0.3371693793036799,0.35191079107593615,0.0345640888550223,-0.046977563628486055,0.6010843507619932,-0.20047192860718893,0.35301492425434344,0.3978704074205643,0.07122409265062304,0
0.3508820228805267,0.3850733873154885,0.34861877152781806,0.33775037142658265,-0.13574127272414077,-0.11204663395702191,0.658401692626409,-0.30733624887422684,0.3609299769073514,0.39502012190509805,0.07239586943269948,0
0.33381640843731936,0.29782513784274844,0.1967574430202739,0.16398899990498206,1.1175373513913114,-0.7996446045650646,0.8600771461441559,0.22239885483808403,0.3568418587416646,0.3851980648396596,0.06574537499359896,1
0.1692048248293522,0.4678399054944322,0.21982198909330491,0.5143156702855447,1.9141678040113683,0.5312184339985708,1.414593076288941,-0.1559833753109789,0.3710603420323114,0.3900425861505024,0.04441825771514878,0
