Open,High,Low,Close,Volume,RSI,ATR,VolumeChange,SMA_20,EMA_50,target_vol,target_dir,currency
-4.198186557157752,-4.187582833080043,-4.159755103380924,-4.1501828602480435,71.64599187263784,0.41492739844178106,-3.5665590842172574,-0.22264781939495124,-4.315582402345029,-4.655223241172311,0.01907477199252716,0,BTCUSDT
45.65997184139597,46.39883224725064,45.5231220287967,46.22121031249546,6.945343343886896,0.3958852912764854,-2.9978237157272756,-0.2324946896414549,46.18136333851186,46.21589036250341,0.014263819920709414,1,ETHUSDT
